topic_1,topic_2,mean_topic_1,mean_topic_2,mean_difference,u_statistic,p_value,p_value_adjusted,significant,cohens_d,effect_size
Religion (Islam/Christianity) & Church Issues,"Consumer Prices, Markets & Groceries",1.5858585858585859,1.1176470588235294,0.4682115270350564,1211.0,0.0010536364149187646,1.0,False,0.7733655148530487,Medium
Religion (Islam/Christianity) & Church Issues,Immigration Policy & Legal Process,1.5858585858585859,1.1176470588235294,0.4682115270350564,1189.5,0.002018134438093433,1.0,False,0.7925658373904106,Medium
Religion (Islam/Christianity) & Church Issues,Toronto Politics (Rob Ford / Mayor Drama),1.5858585858585859,1.5151515151515151,0.07070707070707072,1801.5,0.3215891282931388,1.0,False,0.10747922378116721,Negligible
Religion (Islam/Christianity) & Church Issues,"Gender, Feminism & Relationships",1.5858585858585859,1.4464285714285714,0.13943001443001446,3074.5,0.2014522796299062,1.0,False,0.23500163210677674,Small
Religion (Islam/Christianity) & Church Issues,"Racism, Law & Policy Framing",1.5858585858585859,1.4,0.18585858585858595,1134.0,0.24803178831577832,1.0,False,0.3072212156775934,Small
Religion (Islam/Christianity) & Church Issues,"Animals, Food, Meat Ethics & Environment",1.5858585858585859,1.3,0.2858585858585858,3750.0,0.0014157650324968043,1.0,False,0.47600921454498185,Small
Religion (Islam/Christianity) & Church Issues,"Citizenship, Dual Citizenship & Niqab Ceremony",1.5858585858585859,1.2608695652173914,0.3249890206411945,1454.5,0.018879561721653185,1.0,False,0.5463802193413432,Medium
Religion (Islam/Christianity) & Church Issues,"Canadian Culture, Language & Immigration Identity",1.5858585858585859,1.3214285714285714,0.26443001443001446,1691.0,0.044123499042563644,1.0,False,0.44505312694846655,Small
Religion (Islam/Christianity) & Church Issues,Marijuana/Drugs/Alcohol Legalization Debate,1.5858585858585859,1.1923076923076923,0.39355089355089357,1728.0,0.0022176493151239876,1.0,False,0.6730165193586304,Medium
"Cities, Transit & Urban Development",Climate Change & CO2 Debate,1.1290322580645162,1.1111111111111112,0.017921146953405076,2520.0,0.9494567801621092,1.0,False,0.05166106229498446,Negligible
"Cities, Transit & Urban Development",Harper-era Conservatism & Government,1.1290322580645162,1.1818181818181819,-0.05278592375366564,694.0,0.8273267454926232,1.0,False,-0.11191983196845556,Negligible
"Cities, Transit & Urban Development",Personal Encouragement / Health / Small Talk,1.1290322580645162,1.391304347826087,-0.2622720897615707,546.0,0.012819022289288513,1.0,False,-0.5891975643567104,Medium
"Cities, Transit & Urban Development","Oil, Pipelines & Alberta Energy Industry",1.1290322580645162,1.0952380952380953,0.03379416282642089,2017.5,0.5359849446382646,1.0,False,0.09255953049892215,Negligible
"Cities, Transit & Urban Development",Partisan Competence / Messaging (Liberal vs Conservative),1.1290322580645162,1.125,0.0040322580645162365,491.0,0.919911066894638,1.0,False,0.010737507184419294,Negligible
"Cities, Transit & Urban Development",Harper vs Trudeau Election Talk,1.1290322580645162,1.34,-0.21096774193548384,2602.0,0.015588864367542535,1.0,False,-0.39601450474267935,Small
"Cities, Transit & Urban Development",Praise/Feedback on Posts and Columns,1.1290322580645162,1.15,-0.020967741935483675,1281.0,0.5903679674246366,1.0,False,-0.044634709700543417,Negligible
"Cities, Transit & Urban Development","Police, Guns & Crime",1.1290322580645162,1.2136752136752136,-0.08464295561069735,3412.0,0.29515947506044804,1.0,False,-0.176675431538924,Negligible
"Cities, Transit & Urban Development",Media & Journalism (Globe and Mail Commentary),1.1290322580645162,1.305263157894737,-0.17623089983022067,2639.0,0.09459180252099006,1.0,False,-0.3130692016101779,Small
Religion (Islam/Christianity) & Church Issues,"Vaccines, Vaccination & Disease Risk",1.5858585858585859,1.3333333333333333,0.2525252525252526,897.5,0.14256081105420254,1.0,False,0.41558274136100076,Small
Religion (Islam/Christianity) & Church Issues,Fascism/Nazism/Confederate Symbols,1.5858585858585859,1.5625,0.023358585858585856,1613.0,0.8634277594099975,1.0,False,0.037558826042060955,Negligible
Religion (Islam/Christianity) & Church Issues,"Bullying, Civility & Editorial Disputes",1.5858585858585859,1.4375,0.14835858585858586,900.5,0.32481635523839103,1.0,False,0.23786712113366204,Small
Religion (Islam/Christianity) & Church Issues,US Politics (Trump/Clinton/Obama),1.5858585858585859,1.5666666666666667,0.019191919191919204,3127.0,0.5331017464727333,1.0,False,0.02858868371501798,Negligible
Religion (Islam/Christianity) & Church Issues,Insults / Ad Hominem Flame Replies,1.5858585858585859,2.066666666666667,-0.480808080808081,511.0,0.030808424985825502,1.0,False,-0.7272583876320421,Medium
Religion (Islam/Christianity) & Church Issues,Political Ideology Spectrum & Media Bias,1.5858585858585859,1.3333333333333333,0.2525252525252526,1278.0,0.06282767457346243,1.0,False,0.41035133993407485,Small
"Cities, Transit & Urban Development",Columnist/Political Culture Commentary (Coyne etc.),1.1290322580645162,1.0555555555555556,0.07347670250896066,590.5,0.4782837382678722,1.0,False,0.20611624852300975,Small
"Cities, Transit & Urban Development",Refugees & Immigration System,1.1290322580645162,1.1923076923076923,-0.06327543424317605,771.5,0.5877592186442783,1.0,False,-0.15147778447339444,Negligible
"Cities, Transit & Urban Development",Evidence vs Truth Debate (Kingwell Thread),1.1290322580645162,1.04,0.0890322580645162,832.0,0.28994819342616296,1.0,False,0.26051432640864935,Small
"Cities, Transit & Urban Development","Consumer Prices, Markets & Groceries",1.1290322580645162,1.1176470588235294,0.011385199240986799,552.5,0.5686030032128633,1.0,False,0.02799819572996665,Negligible
"Cities, Transit & Urban Development",Immigration Policy & Legal Process,1.1290322580645162,1.1176470588235294,0.011385199240986799,525.5,0.9827186005624116,1.0,False,0.030495559445961887,Negligible
"Cities, Transit & Urban Development","War, Terrorism & Security (Syria/ISIS)",1.1290322580645162,1.2448979591836735,-0.11586570111915728,1324.5,0.07767559054984455,1.0,False,-0.2848936228375863,Small
"Cities, Transit & Urban Development",Justin Trudeau & Canadian Federal Leadership,1.1290322580645162,1.103448275862069,0.025583982202447286,909.0,0.8813405880827178,1.0,False,0.07069071138682213,Negligible
"Cities, Transit & Urban Development",Toronto Politics (Rob Ford / Mayor Drama),1.1290322580645162,1.5151515151515151,-0.3861192570869989,731.0,0.001318192254584124,1.0,False,-0.7138341800218221,Medium
"Cities, Transit & Urban Development","Racism, Law & Policy Framing",1.1290322580645162,1.4,-0.2709677419354837,446.0,0.005206144111550204,1.0,False,-0.6531775166653011,Medium
"Cities, Transit & Urban Development","Animals, Food, Meat Ethics & Environment",1.1290322580645162,1.3,-0.1709677419354838,1578.0,0.033654512746547315,1.0,False,-0.3567008970013432,Small
"Cities, Transit & Urban Development",Energy Tech (Solar/Wind/Nuclear/Power),1.1290322580645162,1.2121212121212122,-0.08308895405669592,979.0,0.5552758995680099,1.0,False,-0.18638020553237197,Negligible
"Cities, Transit & Urban Development","Citizenship, Dual Citizenship & Niqab Ceremony",1.1290322580645162,1.2608695652173914,-0.13183730715287512,610.5,0.1059291277385146,1.0,False,-0.3280832544505295,Small
"Cities, Transit & Urban Development","Canadian Culture, Language & Immigration Identity",1.1290322580645162,1.3214285714285714,-0.19239631336405516,691.5,0.020686702405569343,1.0,False,-0.46484812243923396,Small
"Cities, Transit & Urban Development",Marijuana/Drugs/Alcohol Legalization Debate,1.1290322580645162,1.1923076923076923,-0.06327543424317605,744.5,0.3483777970474202,1.0,False,-0.16270806786315217,Negligible
"Cities, Transit & Urban Development","Education: Teachers, Schools & Kids",1.1290322580645162,1.1910112359550562,-0.061978977890539966,2636.0,0.44009067369243826,1.0,False,-0.13649698047456643,Negligible
Political Scandal & Corruption (Senate/PMO),US Politics (Trump/Clinton/Obama),1.2222222222222223,1.5666666666666667,-0.34444444444444433,1620.0,0.002197479954684824,1.0,False,-0.5600237050190467,Medium
Political Scandal & Corruption (Senate/PMO),Political Ideology Spectrum & Media Bias,1.2222222222222223,1.3333333333333333,-0.11111111111111094,686.0,0.3713288022270467,1.0,False,-0.2204792759220489,Small
Political Scandal & Corruption (Senate/PMO),Columnist/Political Culture Commentary (Coyne etc.),1.2222222222222223,1.0555555555555556,0.16666666666666674,739.0,0.15811723042983727,1.0,False,0.37493343392154915,Small
Political Scandal & Corruption (Senate/PMO),Refugees & Immigration System,1.2222222222222223,1.1923076923076923,0.02991452991453003,971.0,0.6798100588179075,1.0,False,0.06181467310881733,Negligible
Political Scandal & Corruption (Senate/PMO),Evidence vs Truth Debate (Kingwell Thread),1.2222222222222223,1.04,0.18222222222222229,1040.0,0.0666270250264627,1.0,False,0.4257288275602455,Small
Political Scandal & Corruption (Senate/PMO),"Consumer Prices, Markets & Groceries",1.2222222222222223,1.1176470588235294,0.10457516339869288,689.0,0.21944858481260432,1.0,False,0.2169772251918026,Small
Political Scandal & Corruption (Senate/PMO),Immigration Policy & Legal Process,1.2222222222222223,1.1176470588235294,0.10457516339869288,661.0,0.4476169497533782,1.0,False,0.22858268907977713,Small
Political Scandal & Corruption (Senate/PMO),"War, Terrorism & Security (Syria/ISIS)",1.2222222222222223,1.2448979591836735,-0.0226757369614512,1687.0,0.5709967391038043,1.0,False,-0.048979746394915966,Negligible
Political Scandal & Corruption (Senate/PMO),Justin Trudeau & Canadian Federal Leadership,1.2222222222222223,1.103448275862069,0.11877394636015337,1142.0,0.25961647372971053,1.0,False,0.27016853540130703,Small
Political Scandal & Corruption (Senate/PMO),Toronto Politics (Rob Ford / Mayor Drama),1.2222222222222223,1.5151515151515151,-0.2929292929292928,942.0,0.026184809686398653,1.0,False,-0.504776197252501,Medium
Political Scandal & Corruption (Senate/PMO),"Gender, Feminism & Relationships",1.2222222222222223,1.4464285714285714,-0.22420634920634908,1561.0,0.006030159046624114,1.0,False,-0.4429363527908791,Small
Political Scandal & Corruption (Senate/PMO),"Racism, Law & Policy Framing",1.2222222222222223,1.4,-0.1777777777777776,580.0,0.0747953932562165,1.0,False,-0.36591148299707826,Small
Political Scandal & Corruption (Senate/PMO),"Animals, Food, Meat Ethics & Environment",1.2222222222222223,1.3,-0.07777777777777772,2012.0,0.3545142024885841,1.0,False,-0.14980200182904896,Negligible
Political Scandal & Corruption (Senate/PMO),Energy Tech (Solar/Wind/Nuclear/Power),1.2222222222222223,1.2121212121212122,0.010101010101010166,1230.0,0.668533660333857,1.0,False,0.020120300068969914,Negligible
Political Scandal & Corruption (Senate/PMO),"Citizenship, Dual Citizenship & Niqab Ceremony",1.2222222222222223,1.2608695652173914,-0.03864734299516903,779.0,0.5517074634451854,1.0,False,-0.08156501253525547,Negligible
Media & Journalism (Globe and Mail Commentary),Marijuana/Drugs/Alcohol Legalization Debate,1.305263157894737,1.1923076923076923,0.11295546558704461,1277.5,0.7071363094232871,1.0,False,0.18536990281607638,Negligible
Media & Journalism (Globe and Mail Commentary),"Education: Teachers, Schools & Kids",1.305263157894737,1.1910112359550562,0.1142519219396807,4485.5,0.29084581295421585,1.0,False,0.1959084919732068,Negligible
Media & Journalism (Globe and Mail Commentary),Climate Change & CO2 Debate,1.305263157894737,1.1111111111111112,0.19415204678362574,4266.0,0.05427872533278137,1.0,False,0.36908833532588076,Small
Media & Journalism (Globe and Mail Commentary),Harper-era Conservatism & Government,1.305263157894737,1.1818181818181819,0.12344497607655502,1164.5,0.22255505124882435,1.0,False,0.18830877103290272,Negligible
Media & Journalism (Globe and Mail Commentary),Personal Encouragement / Health / Small Talk,1.305263157894737,1.391304347826087,-0.08604118993135002,965.0,0.24548089063931688,1.0,False,-0.13428114599315305,Negligible
Media & Journalism (Globe and Mail Commentary),"Oil, Pipelines & Alberta Energy Industry",1.305263157894737,1.0952380952380953,0.21002506265664156,3395.5,0.024244722290071675,1.0,False,0.38031174164694337,Small
Media & Journalism (Globe and Mail Commentary),Partisan Competence / Messaging (Liberal vs Conservative),1.305263157894737,1.125,0.1802631578947369,833.0,0.38077913168296007,1.0,False,0.2907547717868404,Small
Media & Journalism (Globe and Mail Commentary),Harper vs Trudeau Election Talk,1.305263157894737,1.34,-0.03473684210526318,4509.0,0.4137485173737204,1.0,False,-0.055143003265137346,Negligible
Media & Journalism (Globe and Mail Commentary),Praise/Feedback on Posts and Columns,1.305263157894737,1.15,0.155263157894737,2146.5,0.06996265357485953,1.0,False,0.24538338943098623,Small
Media & Journalism (Globe and Mail Commentary),"Police, Guns & Crime",1.305263157894737,1.2136752136752136,0.09158794421952332,5815.5,0.39450505962156446,1.0,False,0.15662790502109541,Negligible
"Cities, Transit & Urban Development","Vaccines, Vaccination & Disease Risk",1.1290322580645162,1.3333333333333333,-0.20430107526881702,365.0,0.04188390373245961,1.0,False,-0.5044634970005262,Medium
"Cities, Transit & Urban Development","Bullying, Civility & Editorial Disputes",1.1290322580645162,1.4375,-0.30846774193548376,365.5,0.012899445007789568,1.0,False,-0.6965415622007752,Medium
"Cities, Transit & Urban Development",Political Ideology Spectrum & Media Bias,1.1290322580645162,1.3333333333333333,-0.20430107526881702,538.0,0.061722693352339986,1.0,False,-0.465020857705222,Small
Media & Journalism (Globe and Mail Commentary),Political Ideology Spectrum & Media Bias,1.305263157894737,1.3333333333333333,-0.028070175438596356,937.0,0.554386089031744,1.0,False,-0.04380357075254304,Negligible
Media & Journalism (Globe and Mail Commentary),Columnist/Political Culture Commentary (Coyne etc.),1.305263157894737,1.0555555555555556,0.24970760233918132,991.5,0.11510657861245768,1.0,False,0.4104077972064247,Small
Media & Journalism (Globe and Mail Commentary),Refugees & Immigration System,1.305263157894737,1.1923076923076923,0.11295546558704461,1311.5,0.4899874432601443,1.0,False,0.18131191903053082,Negligible
Media & Journalism (Globe and Mail Commentary),Evidence vs Truth Debate (Kingwell Thread),1.305263157894737,1.04,0.26526315789473687,1394.0,0.044052789392626204,1.0,False,0.44942590483897704,Small
Media & Journalism (Globe and Mail Commentary),"Consumer Prices, Markets & Groceries",1.305263157894737,1.1176470588235294,0.18761609907120746,924.5,0.16460194226984348,1.0,False,0.2969439409743538,Small
Media & Journalism (Globe and Mail Commentary),Immigration Policy & Legal Process,1.305263157894737,1.1176470588235294,0.18761609907120746,890.5,0.33371496466179396,1.0,False,0.303946304009449,Small
Media & Journalism (Globe and Mail Commentary),"War, Terrorism & Security (Syria/ISIS)",1.305263157894737,1.2448979591836735,0.060365198711063384,2295.5,0.8545264829671179,1.0,False,0.1025440186824502,Negligible
Media & Journalism (Globe and Mail Commentary),Justin Trudeau & Canadian Federal Leadership,1.305263157894737,1.103448275862069,0.20181488203266795,1537.0,0.16533924445569748,1.0,False,0.34058338690418666,Small
Media & Journalism (Globe and Mail Commentary),Toronto Politics (Rob Ford / Mayor Drama),1.305263157894737,1.5151515151515151,-0.20988835725677824,1299.5,0.05692900062287295,1.0,False,-0.3083224543451965,Small
Media & Journalism (Globe and Mail Commentary),"Gender, Feminism & Relationships",1.305263157894737,1.4464285714285714,-0.1411654135338345,2166.5,0.0168644787519049,1.0,False,-0.23029217520593862,Small
